plot_id;env;trial;check;gtyp_id;gtyp;block;trial_block;year;trialtype;Ys
30885;Env_11;1;0;40;119996;2;1_2;2021;PRYT;5,94311E+14
30886;Env_11;1;0;41;120008;2;1_2;2021;PRYT;6,48138E+13
30887;Env_11;1;0;42;119549;2;1_2;2021;PRYT;5,56521E+14
30888;Env_11;1;0;43;119606;2;1_2;2021;PRYT;6,88053E+14
30889;Env_11;1;0;44;119898;2;1_2;2021;PRYT;6,54733E+14
30890;Env_11;1;0;45;119897;2;1_2;2021;PRYT;6,43445E+14
30891;Env_11;1;0;1;120009;3;1_3;2021;PRYT;5,65697E+14
30892;Env_11;1;0;2;119881;3;1_3;2021;PRYT;6,45436E+14
30893;Env_11;1;0;3;119888;3;1_3;2021;PRYT;5,12008E+14
30894;Env_11;1;0;4;120007;3;1_3;2021;PRYT;6,1674E+14
30895;Env_11;1;0;5;119724;3;1_3;2021;PRYT;4,99863E+14
30896;Env_11;1;0;6;119564;3;1_3;2021;PRYT;5,92856E+14
30897;Env_11;1;0;7;119735;3;1_3;2021;PRYT;5,88158E+14
30898;Env_11;1;0;8;119728;3;1_3;2021;PRYT;6,02518E+14
30899;Env_11;1;0;9;119539;3;1_3;2021;PRYT;5,74213E+14
30900;Env_11;1;0;10;119917;3;1_3;2021;PRYT;6,08858E+14
30901;Env_11;1;0;11;120002;3;1_3;2021;PRYT;5,08845E+13
30902;Env_11;1;0;12;119833;3;1_3;2021;PRYT;5,46301E+14
30903;Env_11;1;0;13;119546;3;1_3;2021;PRYT;5,91148E+14
30904;Env_11;1;0;14;119914;3;1_3;2021;PRYT;6,69424E+14
30905;Env_11;1;0;15;119903;3;1_3;2021;PRYT;6,18461E+14
30906;Env_11;1;0;16;119884;3;1_3;2021;PRYT;5,35119E+14
30907;Env_11;1;0;17;120013;3;1_3;2021;PRYT;4,82013E+14
30908;Env_11;1;0;18;119470;3;1_3;2021;PRYT;6,08276E+14
30909;Env_11;1;0;19;119905;3;1_3;2021;PRYT;6,14041E+14
30910;Env_11;1;0;20;119993;3;1_3;2021;PRYT;6,04665E+14
30911;Env_11;1;0;21;119880;3;1_3;2021;PRYT;6,26553E+13
30912;Env_11;1;0;22;119544;3;1_3;2021;PRYT;5,55658E+14
30913;Env_11;1;0;23;120018;3;1_3;2021;PRYT;5,50339E+14
30914;Env_11;1;0;24;119709;3;1_3;2021;PRYT;4,77768E+14
30915;Env_11;1;0;25;120017;3;1_3;2021;PRYT;5,26599E+14
30916;Env_11;1;0;26;120001;3;1_3;2021;PRYT;7,22098E+14
30917;Env_11;1;0;27;119835;3;1_3;2021;PRYT;5,15352E+14
30918;Env_11;1;0;28;119548;3;1_3;2021;PRYT;6,14795E+14
30919;Env_11;1;0;29;120014;3;1_3;2021;PRYT;5,54913E+14
30920;Env_11;1;0;30;119899;3;1_3;2021;PRYT;6,84506E+14
30921;Env_11;1;0;31;119558;3;1_3;2021;PRYT;4,84536E+14
30922;Env_11;1;0;32;119552;3;1_3;2021;PRYT;5,38479E+14
30923;Env_11;1;0;33;120090;3;1_3;2021;PRYT;5,19736E+14
30924;Env_11;1;0;34;119883;3;1_3;2021;PRYT;6,38723E+14
30925;Env_11;1;0;35;119984;3;1_3;2021;PRYT;5,80307E+14
30926;Env_11;1;0;36;119894;3;1_3;2021;PRYT;5,69383E+14
30927;Env_11;1;0;37;119908;3;1_3;2021;PRYT;7,05924E+14
30928;Env_11;1;0;38;120016;3;1_3;2021;PRYT;6,02398E+14
30929;Env_11;1;0;39;120015;3;1_3;2021;PRYT;5,31402E+14
30930;Env_11;1;0;40;119996;3;1_3;2021;PRYT;6,99945E+14
30931;Env_11;1;0;41;120008;3;1_3;2021;PRYT;6,23902E+14
30932;Env_11;1;0;42;119549;3;1_3;2021;PRYT;5,2983E+14
30933;Env_11;1;0;43;119606;3;1_3;2021;PRYT;6,25535E+14
30934;Env_11;1;0;44;119898;3;1_3;2021;PRYT;6,39898E+14
30935;Env_11;1;0;45;119897;3;1_3;2021;PRYT;6,86414E+14
31251;Env_11;2;0;46;119910;1;2_1;2021;PRYT;5,89902E+14
31252;Env_11;2;0;47;119985;1;2_1;2021;PRYT;6,16666E+14
31253;Env_11;2;0;48;120101;1;2_1;2021;PRYT;5,24615E+14
31254;Env_11;2;0;49;119733;1;2_1;2021;PRYT;6,41225E+14
31255;Env_11;2;0;50;119547;1;2_1;2021;PRYT;5,81872E+14
31256;Env_11;2;0;51;119918;1;2_1;2021;PRYT;6,64401E+14
31257;Env_11;2;0;52;119998;1;2_1;2021;PRYT;6,21752E+14
31258;Env_11;2;0;53;119829;1;2_1;2021;PRYT;4,82862E+14
31259;Env_11;2;0;54;119900;1;2_1;2021;PRYT;5,39177E+14
31260;Env_11;2;0;55;119543;1;2_1;2021;PRYT;5,18041E+14
31261;Env_11;2;0;56;119999;1;2_1;2021;PRYT;4,69015E+14
31262;Env_11;2;0;57;119635;1;2_1;2021;PRYT;6,26978E+14
31263;Env_11;2;0;58;119916;1;2_1;2021;PRYT;5,97526E+14
31264;Env_11;2;0;59;119891;1;2_1;2021;PRYT;6,18271E+14
31265;Env_11;2;0;60;119570;1;2_1;2021;PRYT;5,19077E+14
31266;Env_11;2;0;61;119702;1;2_1;2021;PRYT;4,77219E+14
31267;Env_11;2;0;62;119838;1;2_1;2021;PRYT;5,59325E+14
31268;Env_11;2;0;63;119825;1;2_1;2021;PRYT;5,62626E+14
31269;Env_11;2;0;64;119555;1;2_1;2021;PRYT;5,26823E+14
31270;Env_11;2;0;65;120060;1;2_1;2021;PRYT;4,83735E+14
31271;Env_11;2;0;66;120006;1;2_1;2021;PRYT;6,71738E+14
31272;Env_11;2;0;67;119887;1;2_1;2021;PRYT;6,47977E+14
31273;Env_11;2;0;68;119572;1;2_1;2021;PRYT;6,37573E+14
31274;Env_11;2;0;69;119627;1;2_1;2021;PRYT;5,57422E+14
31275;Env_11;2;0;70;120092;1;2_1;2021;PRYT;4,76616E+14
31276;Env_11;2;0;71;119997;1;2_1;2021;PRYT;5,78241E+14
31277;Env_11;2;0;72;119986;1;2_1;2021;PRYT;5,24036E+14
31278;Env_11;2;0;73;120041;1;2_1;2021;PRYT;6,7969E+14
31279;Env_11;2;0;74;119901;1;2_1;2021;PRYT;6,74223E+13
31280;Env_11;2;0;75;119486;1;2_1;2021;PRYT;6,31188E+14
31281;Env_11;2;0;76;120087;1;2_1;2021;PRYT;6,70186E+14
31282;Env_11;2;0;77;119556;1;2_1;2021;PRYT;5,34283E+14
31283;Env_11;2;0;78;119628;1;2_1;2021;PRYT;6,0469E+14
31284;Env_11;2;0;79;119823;1;2_1;2021;PRYT;4,62057E+14
31285;Env_11;2;0;80;119603;1;2_1;2021;PRYT;5,6046E+14
31286;Env_11;2;0;81;120085;1;2_1;2021;PRYT;6,03576E+14
31287;Env_11;2;0;82;119585;1;2_1;2021;PRYT;4,60466E+14
31288;Env_11;2;0;83;120010;1;2_1;2021;PRYT;5,76265E+14
31289;Env_11;2;0;84;119599;1;2_1;2021;PRYT;5,76046E+11
31290;Env_11;2;0;85;119561;1;2_1;2021;PRYT;5,53256E+14
31291;Env_11;2;0;86;120114;1;2_1;2021;PRYT;4,91834E+13
31292;Env_11;2;0;87;120089;1;2_1;2021;PRYT;5,50841E+14
31293;Env_11;2;0;88;120004;1;2_1;2021;PRYT;5,84552E+14
31294;Env_11;2;0;89;120079;1;2_1;2021;PRYT;5,22343E+14
31295;Env_11;2;0;90;119896;1;2_1;2021;PRYT;5,19356E+14
31296;Env_11;2;0;46;119910;2;2_2;2021;PRYT;7,19303E+14
31297;Env_11;2;0;47;119985;2;2_2;2021;PRYT;5,26481E+14
31298;Env_11;2;0;48;120101;2;2_2;2021;PRYT;6,1014E+14
31299;Env_11;2;0;49;119733;2;2_2;2021;PRYT;6,25501E+14
31300;Env_11;2;0;50;119547;2;2_2;2021;PRYT;5,76513E+14
31301;Env_11;2;0;51;119918;2;2_2;2021;PRYT;6,97431E+13
31302;Env_11;2;0;52;119998;2;2_2;2021;PRYT;5,12202E+13
31303;Env_11;2;0;53;119829;2;2_2;2021;PRYT;5,58361E+14
31304;Env_11;2;0;54;119900;2;2_2;2021;PRYT;6,24986E+14
31305;Env_11;2;0;55;119543;2;2_2;2021;PRYT;5,40183E+14
31306;Env_11;2;0;56;119999;2;2_2;2021;PRYT;5,13105E+14
31307;Env_11;2;0;57;119635;2;2_2;2021;PRYT;5,63E+14
31308;Env_11;2;0;58;119916;2;2_2;2021;PRYT;6,50496E+14
31309;Env_11;2;0;59;119891;2;2_2;2021;PRYT;6,52745E+14
31310;Env_11;2;0;60;119570;2;2_2;2021;PRYT;5,75073E+14
31311;Env_11;2;0;61;119702;2;2_2;2021;PRYT;3,46399E+14
31312;Env_11;2;0;62;119838;2;2_2;2021;PRYT;5,24012E+13
31313;Env_11;2;0;63;119825;2;2_2;2021;PRYT;6,27889E+14
31314;Env_11;2;0;64;119555;2;2_2;2021;PRYT;6,73507E+14
31315;Env_11;2;0;65;120060;2;2_2;2021;PRYT;5,52669E+14
31316;Env_11;2;0;66;120006;2;2_2;2021;PRYT;5,9679E+14
31317;Env_11;2;0;67;119887;2;2_2;2021;PRYT;5,22598E+14
31318;Env_11;2;0;68;119572;2;2_2;2021;PRYT;6,94828E+14
31319;Env_11;2;0;69;119627;2;2_2;2021;PRYT;6,55164E+14
31320;Env_11;2;0;70;120092;2;2_2;2021;PRYT;5,72325E+14
31321;Env_11;2;0;71;119997;2;2_2;2021;PRYT;5,37397E+14
31322;Env_11;2;0;72;119986;2;2_2;2021;PRYT;5,36249E+14
31323;Env_11;2;0;73;120041;2;2_2;2021;PRYT;5,16455E+14
31324;Env_11;2;0;74;119901;2;2_2;2021;PRYT;7,56201E+14
31325;Env_11;2;0;75;119486;2;2_2;2021;PRYT;6,18214E+14
31326;Env_11;2;0;76;120087;2;2_2;2021;PRYT;5,01991E+14
31327;Env_11;2;0;77;119556;2;2_2;2021;PRYT;6,07933E+14
31328;Env_11;2;0;78;119628;2;2_2;2021;PRYT;5,26231E+14
31329;Env_11;2;0;79;119823;2;2_2;2021;PRYT;4,20511E+14
31330;Env_11;2;0;80;119603;2;2_2;2021;PRYT;5,98789E+14
31331;Env_11;2;0;81;120085;2;2_2;2021;PRYT;5,07243E+14
31332;Env_11;2;0;82;119585;2;2_2;2021;PRYT;5,02808E+14
31333;Env_11;2;0;83;120010;2;2_2;2021;PRYT;6,11768E+14
31334;Env_11;2;0;84;119599;2;2_2;2021;PRYT;6,97024E+14
31335;Env_11;2;0;85;119561;2;2_2;2021;PRYT;7,11416E+14
31336;Env_11;2;0;86;120114;2;2_2;2021;PRYT;5,48214E+14
31337;Env_11;2;0;87;120089;2;2_2;2021;PRYT;6,16469E+14
31338;Env_11;2;0;88;120004;2;2_2;2021;PRYT;5,14285E+14
31339;Env_11;2;0;89;120079;2;2_2;2021;PRYT;4,73091E+14
31340;Env_11;2;0;90;119896;2;2_2;2021;PRYT;6,46974E+14
31341;Env_11;2;0;46;119910;3;2_3;2021;PRYT;6,46619E+14
31342;Env_11;2;0;47;119985;3;2_3;2021;PRYT;6,0343E+14
31343;Env_11;2;0;48;120101;3;2_3;2021;PRYT;6,34041E+14
31344;Env_11;2;0;49;119733;3;2_3;2021;PRYT;5,65224E+14
31345;Env_11;2;0;50;119547;3;2_3;2021;PRYT;4,9196E+14
31346;Env_11;2;0;51;119918;3;2_3;2021;PRYT;6,87779E+14
31347;Env_11;2;0;52;119998;3;2_3;2021;PRYT;4,88405E+14
31348;Env_11;2;0;53;119829;3;2_3;2021;PRYT;4,71996E+14
31349;Env_11;2;0;54;119900;3;2_3;2021;PRYT;6,53073E+14
31350;Env_11;2;0;55;119543;3;2_3;2021;PRYT;5,13645E+14
31351;Env_11;2;0;56;119999;3;2_3;2021;PRYT;5,28374E+14
31352;Env_11;2;0;57;119635;3;2_3;2021;PRYT;5,66616E+14
31353;Env_11;2;0;58;119916;3;2_3;2021;PRYT;6,58342E+14
31354;Env_11;2;0;59;119891;3;2_3;2021;PRYT;5,70102E+14
31355;Env_11;2;0;60;119570;3;2_3;2021;PRYT;5,7813E+14
31356;Env_11;2;0;61;119702;3;2_3;2021;PRYT;4,66406E+14
31357;Env_11;2;0;62;119838;3;2_3;2021;PRYT;5,14727E+14
31358;Env_11;2;0;63;119825;3;2_3;2021;PRYT;5,18731E+14
31359;Env_11;2;0;64;119555;3;2_3;2021;PRYT;5,77095E+14
31360;Env_11;2;0;65;120060;3;2_3;2021;PRYT;5,07551E+14
31361;Env_11;2;0;66;120006;3;2_3;2021;PRYT;5,97241E+14
31362;Env_11;2;0;67;119887;3;2_3;2021;PRYT;6,47664E+14
31363;Env_11;2;0;68;119572;3;2_3;2021;PRYT;7,04186E+14
31364;Env_11;2;0;69;119627;3;2_3;2021;PRYT;6,61933E+14
31365;Env_11;2;0;70;120092;3;2_3;2021;PRYT;5,35821E+13
31366;Env_11;2;0;71;119997;3;2_3;2021;PRYT;6,10268E+14
31367;Env_11;2;0;72;119986;3;2_3;2021;PRYT;6,09542E+14
31368;Env_11;2;0;73;120041;3;2_3;2021;PRYT;5,98016E+14
31369;Env_11;2;0;74;119901;3;2_3;2021;PRYT;7,1427E+14
31370;Env_11;2;0;75;119486;3;2_3;2021;PRYT;5,93665E+12
31371;Env_11;2;0;76;120087;3;2_3;2021;PRYT;6,55848E+14
31372;Env_11;2;0;77;119556;3;2_3;2021;PRYT;5,37524E+14
31373;Env_11;2;0;78;119628;3;2_3;2021;PRYT;5,11438E+14
31374;Env_11;2;0;79;119823;3;2_3;2021;PRYT;5,65229E+14
31375;Env_11;2;0;80;119603;3;2_3;2021;PRYT;5,83501E+13
31376;Env_11;2;0;81;120085;3;2_3;2021;PRYT;5,79953E+14
31377;Env_11;2;0;82;119585;3;2_3;2021;PRYT;4,95202E+14
31378;Env_11;2;0;83;120010;3;2_3;2021;PRYT;6,27244E+14
31379;Env_11;2;0;84;119599;3;2_3;2021;PRYT;5,67886E+14
31380;Env_11;2;0;85;119561;3;2_3;2021;PRYT;6,75735E+14
31381;Env_11;2;0;86;120114;3;2_3;2021;PRYT;6,91386E+14
31382;Env_11;2;0;87;120089;3;2_3;2021;PRYT;5,91107E+14
31383;Env_11;2;0;88;120004;3;2_3;2021;PRYT;5,92999E+14
31384;Env_11;2;0;89;120079;3;2_3;2021;PRYT;5,64186E+14
31385;Env_11;2;0;90;119896;3;2_3;2021;PRYT;6,25375E+14
31701;Env_11;3;0;91;119515;1;3_1;2021;PRYT;5,26579E+14
31702;Env_11;3;0;92;119459;1;3_1;2021;PRYT;5,52383E+14
31703;Env_11;3;0;93;119517;1;3_1;2021;PRYT;5,6235E+14
31704;Env_11;3;0;94;120012;1;3_1;2021;PRYT;4,24465E+14
31705;Env_11;3;0;95;119837;1;3_1;2021;PRYT;5,77774E+14
31706;Env_11;3;0;96;119542;1;3_1;2021;PRYT;5,4494E+14
31707;Env_11;3;0;97;119565;1;3_1;2021;PRYT;5,90301E+14
31708;Env_11;3;0;98;120083;1;3_1;2021;PRYT;6,73744E+14
31709;Env_11;3;0;99;119465;1;3_1;2021;PRYT;6,54889E+13
31710;Env_11;3;0;100;119637;1;3_1;2021;PRYT;5,1668E+14
31711;Env_11;3;0;101;119560;1;3_1;2021;PRYT;6,04699E+14
31712;Env_11;3;0;102;119507;1;3_1;2021;PRYT;5,60079E+14
31713;Env_11;3;0;103;119832;1;3_1;2021;PRYT;4,84745E+14
31714;Env_11;3;0;104;119879;1;3_1;2021;PRYT;6,83309E+14
31715;Env_11;3;0;105;119913;1;3_1;2021;PRYT;6,47425E+14
31716;Env_11;3;0;106;119950;1;3_1;2021;PRYT;5,3363E+14
31717;Env_11;3;0;107;120082;1;3_1;2021;PRYT;5,17747E+14
31718;Env_11;3;0;108;119720;1;3_1;2021;PRYT;5,76911E+14
31719;Env_11;3;0;109;119607;1;3_1;2021;PRYT;5,88287E+14
31720;Env_11;3;0;110;120028;1;3_1;2021;PRYT;4,86623E+14
31721;Env_11;3;0;111;120000;1;3_1;2021;PRYT;4,10443E+14
31722;Env_11;3;0;112;119915;1;3_1;2021;PRYT;6,01023E+14
31723;Env_11;3;0;113;119693;1;3_1;2021;PRYT;4,67624E+14
31724;Env_11;3;0;114;119912;1;3_1;2021;PRYT;5,31937E+14
31725;Env_11;3;0;115;119541;1;3_1;2021;PRYT;5,38134E+14
31726;Env_11;3;0;116;120099;1;3_1;2021;PRYT;5,99207E+14
31727;Env_11;3;0;117;120107;1;3_1;2021;PRYT;5,1321E+14
31728;Env_11;3;0;118;120098;1;3_1;2021;PRYT;5,21248E+14
31729;Env_11;3;0;119;119504;1;3_1;2021;PRYT;5,24142E+14
31730;Env_11;3;0;120;119957;1;3_1;2021;PRYT;6,2498E+14
31731;Env_11;3;0;121;119886;1;3_1;2021;PRYT;6,4486E+14
31732;Env_11;3;0;122;119540;1;3_1;2021;PRYT;6,9292E+14
31733;Env_11;3;0;123;119821;1;3_1;2021;PRYT;5,14989E+14
31734;Env_11;3;0;124;119510;1;3_1;2021;PRYT;5,51108E+14
31735;Env_11;3;0;125;119859;1;3_1;2021;PRYT;6,50352E+14
31736;Env_11;3;0;126;119614;1;3_1;2021;PRYT;6,59008E+14
31737;Env_11;3;0;127;119601;1;3_1;2021;PRYT;6,0946E+14
31738;Env_11;3;0;128;120095;1;3_1;2021;PRYT;6,12537E+14
31739;Env_11;3;0;129;120084;1;3_1;2021;PRYT;5,21334E+14
31740;Env_11;3;0;130;119937;1;3_1;2021;PRYT;6,51494E+14
31741;Env_11;3;0;131;120106;1;3_1;2021;PRYT;5,83542E+14
31742;Env_11;3;0;132;119844;1;3_1;2021;PRYT;3,66345E+14
31743;Env_11;3;0;133;119902;1;3_1;2021;PRYT;5,92112E+14
31744;Env_11;3;0;134;120093;1;3_1;2021;PRYT;5,90302E+14
31745;Env_11;3;0;135;119726;1;3_1;2021;PRYT;5,51309E+14
31746;Env_11;3;0;91;119515;2;3_2;2021;PRYT;6,6257E+14
31747;Env_11;3;0;92;119459;2;3_2;2021;PRYT;5,18496E+14
31748;Env_11;3;0;93;119517;2;3_2;2021;PRYT;5,532E+14
31749;Env_11;3;0;94;120012;2;3_2;2021;PRYT;5,50239E+14
31750;Env_11;3;0;95;119837;2;3_2;2021;PRYT;5,49547E+14
31751;Env_11;3;0;96;119542;2;3_2;2021;PRYT;6,15577E+14
31752;Env_11;3;0;97;119565;2;3_2;2021;PRYT;4,93418E+14
31753;Env_11;3;0;98;120083;2;3_2;2021;PRYT;5,12559E+14
31754;Env_11;3;0;99;119465;2;3_2;2021;PRYT;6,32613E+14
31755;Env_11;3;0;100;119637;2;3_2;2021;PRYT;5,42305E+14
31756;Env_11;3;0;101;119560;2;3_2;2021;PRYT;5,9466E+14
31757;Env_11;3;0;102;119507;2;3_2;2021;PRYT;5,84926E+14
31758;Env_11;3;0;103;119832;2;3_2;2021;PRYT;5,43936E+14
31759;Env_11;3;0;104;119879;2;3_2;2021;PRYT;6,15417E+14
31760;Env_11;3;0;105;119913;2;3_2;2021;PRYT;6,43976E+13
31761;Env_11;3;0;106;119950;2;3_2;2021;PRYT;6,07536E+14
31762;Env_11;3;0;107;120082;2;3_2;2021;PRYT;5,34506E+14
31763;Env_11;3;0;108;119720;2;3_2;2021;PRYT;5,09603E+14
31764;Env_11;3;0;109;119607;2;3_2;2021;PRYT;6,63956E+14
31765;Env_11;3;0;110;120028;2;3_2;2021;PRYT;4,67496E+14
31766;Env_11;3;0;111;120000;2;3_2;2021;PRYT;4,93306E+14
31767;Env_11;3;0;112;119915;2;3_2;2021;PRYT;5,93207E+14
31768;Env_11;3;0;113;119693;2;3_2;2021;PRYT;5,15261E+14
31769;Env_11;3;0;114;119912;2;3_2;2021;PRYT;6,00017E+14
31770;Env_11;3;0;115;119541;2;3_2;2021;PRYT;6,21484E+14
31771;Env_11;3;0;116;120099;2;3_2;2021;PRYT;5,60387E+14
31772;Env_11;3;0;117;120107;2;3_2;2021;PRYT;6,18245E+13
31773;Env_11;3;0;118;120098;2;3_2;2021;PRYT;4,45822E+14
31774;Env_11;3;0;119;119504;2;3_2;2021;PRYT;4,96223E+14
31775;Env_11;3;0;120;119957;2;3_2;2021;PRYT;5,60761E+13
31776;Env_11;3;0;121;119886;2;3_2;2021;PRYT;6,29822E+14
31777;Env_11;3;0;122;119540;2;3_2;2021;PRYT;5,78932E+14
31778;Env_11;3;0;123;119821;2;3_2;2021;PRYT;4,98718E+13
31779;Env_11;3;0;124;119510;2;3_2;2021;PRYT;6,04042E+14
31780;Env_11;3;0;125;119859;2;3_2;2021;PRYT;4,97837E+14
31781;Env_11;3;0;126;119614;2;3_2;2021;PRYT;6,53901E+14
31782;Env_11;3;0;127;119601;2;3_2;2021;PRYT;7,06575E+13
31783;Env_11;3;0;128;120095;2;3_2;2021;PRYT;5,41247E+14
31784;Env_11;3;0;129;120084;2;3_2;2021;PRYT;6,40924E+14
31785;Env_11;3;0;130;119937;2;3_2;2021;PRYT;5,58729E+14
31786;Env_11;3;0;131;120106;2;3_2;2021;PRYT;5,69583E+14
31787;Env_11;3;0;132;119844;2;3_2;2021;PRYT;4,83775E+14
31788;Env_11;3;0;133;119902;2;3_2;2021;PRYT;6,50134E+14
31789;Env_11;3;0;134;120093;2;3_2;2021;PRYT;6,02008E+14
31790;Env_11;3;0;135;119726;2;3_2;2021;PRYT;5,04626E+14
31791;Env_11;3;0;91;119515;3;3_3;2021;PRYT;6,15199E+14
31792;Env_11;3;0;92;119459;3;3_3;2021;PRYT;5,9935E+13
31793;Env_11;3;0;93;119517;3;3_3;2021;PRYT;4,28694E+14
31794;Env_11;3;0;94;120012;3;3_3;2021;PRYT;5,09323E+14
31795;Env_11;3;0;95;119837;3;3_3;2021;PRYT;5,69628E+14
31796;Env_11;3;0;96;119542;3;3_3;2021;PRYT;5,36008E+13
31797;Env_11;3;0;97;119565;3;3_3;2021;PRYT;5,76457E+14
31798;Env_11;3;0;98;120083;3;3_3;2021;PRYT;5,67669E+14
31799;Env_11;3;0;99;119465;3;3_3;2021;PRYT;5,78517E+14
31800;Env_11;3;0;100;119637;3;3_3;2021;PRYT;6,26096E+14
31801;Env_11;3;0;101;119560;3;3_3;2021;PRYT;5,58383E+13
31802;Env_11;3;0;102;119507;3;3_3;2021;PRYT;6,44903E+14
31803;Env_11;3;0;103;119832;3;3_3;2021;PRYT;5,07102E+14
31804;Env_11;3;0;104;119879;3;3_3;2021;PRYT;5,99455E+14
31805;Env_11;3;0;105;119913;3;3_3;2021;PRYT;6,32853E+14
31806;Env_11;3;0;106;119950;3;3_3;2021;PRYT;5,93942E+14
31807;Env_11;3;0;107;120082;3;3_3;2021;PRYT;4,87125E+14
31808;Env_11;3;0;108;119720;3;3_3;2021;PRYT;6,10637E+13
31809;Env_11;3;0;109;119607;3;3_3;2021;PRYT;6,32569E+14
31810;Env_11;3;0;110;120028;3;3_3;2021;PRYT;4,57287E+14
31811;Env_11;3;0;111;120000;3;3_3;2021;PRYT;5,27784E+14
31812;Env_11;3;0;112;119915;3;3_3;2021;PRYT;6,84655E+14
31813;Env_11;3;0;113;119693;3;3_3;2021;PRYT;5,76867E+14
31814;Env_11;3;0;114;119912;3;3_3;2021;PRYT;5,9652E+14
31815;Env_11;3;0;115;119541;3;3_3;2021;PRYT;5,58004E+14
31816;Env_11;3;0;116;120099;3;3_3;2021;PRYT;6,09743E+14
31817;Env_11;3;0;117;120107;3;3_3;2021;PRYT;5,69867E+14
31818;Env_11;3;0;118;120098;3;3_3;2021;PRYT;5,71257E+13
31819;Env_11;3;0;119;119504;3;3_3;2021;PRYT;4,1547E+14
31820;Env_11;3;0;120;119957;3;3_3;2021;PRYT;4,66926E+14
31821;Env_11;3;0;121;119886;3;3_3;2021;PRYT;5,23951E+14
31822;Env_11;3;0;122;119540;3;3_3;2021;PRYT;6,34577E+14
31823;Env_11;3;0;123;119821;3;3_3;2021;PRYT;4,80295E+14
31824;Env_11;3;0;124;119510;3;3_3;2021;PRYT;5,505E+14
31825;Env_11;3;0;125;119859;3;3_3;2021;PRYT;5,7721E+14
31826;Env_11;3;0;126;119614;3;3_3;2021;PRYT;6,14487E+14
31827;Env_11;3;0;127;119601;3;3_3;2021;PRYT;6,35895E+14
31828;Env_11;3;0;128;120095;3;3_3;2021;PRYT;5,4715E+14
31829;Env_11;3;0;129;120084;3;3_3;2021;PRYT;6,36115E+14
31830;Env_11;3;0;130;119937;3;3_3;2021;PRYT;5,68103E+13
31831;Env_11;3;0;131;120106;3;3_3;2021;PRYT;5,88327E+14
31832;Env_11;3;0;132;119844;3;3_3;2021;PRYT;4,11056E+14
31833;Env_11;3;0;133;119902;3;3_3;2021;PRYT;6,02089E+14
31834;Env_11;3;0;134;120093;3;3_3;2021;PRYT;6,55589E+14
31835;Env_11;3;0;135;119726;3;3_3;2021;PRYT;5,54368E+14
32151;Env_11;4;0;136;119686;1;4_1;2021;PRYT;5,19438E+14
32152;Env_11;4;0;137;119476;1;4_1;2021;PRYT;6,67757E+14
32153;Env_11;4;0;138;119630;1;4_1;2021;PRYT;5,93445E+14
32154;Env_11;4;0;139;120116;1;4_1;2021;PRYT;6,391E+14
32155;Env_11;4;0;140;119463;1;4_1;2021;PRYT;6,81692E+14
32156;Env_11;4;0;141;119721;1;4_1;2021;PRYT;5,80808E+14
32157;Env_11;4;0;142;120011;1;4_1;2021;PRYT;5,51745E+14
32158;Env_11;4;0;143;119862;1;4_1;2021;PRYT;5,81111E+14
32159;Env_11;4;0;144;119994;1;4_1;2021;PRYT;7,31329E+14
32160;Env_11;4;0;145;119995;1;4_1;2021;PRYT;5,98582E+14
32161;Env_11;4;0;146;119738;1;4_1;2021;PRYT;6,37793E+14
32162;Env_11;4;0;147;119625;1;4_1;2021;PRYT;6,45514E+14
32163;Env_11;4;0;148;119827;1;4_1;2021;PRYT;6,33258E+14
32164;Env_11;4;0;149;120005;1;4_1;2021;PRYT;5,43087E+14
32165;Env_11;4;0;150;119553;1;4_1;2021;PRYT;5,83728E+14
32166;Env_11;4;0;151;119831;1;4_1;2021;PRYT;6,10197E+14
32167;Env_11;4;0;152;119678;1;4_1;2021;PRYT;6,71916E+13
32168;Env_11;4;0;153;119849;1;4_1;2021;PRYT;5,28928E+14
32169;Env_11;4;0;154;119593;1;4_1;2021;PRYT;5,80733E+14
32170;Env_11;4;0;155;120103;1;4_1;2021;PRYT;5,42043E+14
32171;Env_11;4;0;156;119525;1;4_1;2021;PRYT;5,04501E+14
32172;Env_11;4;0;157;119861;1;4_1;2021;PRYT;5,38897E+14
32173;Env_11;4;0;158;119557;1;4_1;2021;PRYT;5,98304E+14
32174;Env_11;4;0;159;119890;1;4_1;2021;PRYT;5,91884E+14
32175;Env_11;4;0;160;119934;1;4_1;2021;PRYT;5,04605E+14
32176;Env_11;4;0;161;119927;1;4_1;2021;PRYT;6,23553E+14
32177;Env_11;4;0;162;119824;1;4_1;2021;PRYT;6,11403E+14
32178;Env_11;4;0;163;119554;1;4_1;2021;PRYT;5,06472E+14
32179;Env_11;4;0;164;119924;1;4_1;2021;PRYT;5,03044E+14
32180;Env_11;4;0;165;120074;1;4_1;2021;PRYT;6,64016E+14
32181;Env_11;4;0;166;119830;1;4_1;2021;PRYT;5,12355E+13
32182;Env_11;4;0;167;119907;1;4_1;2021;PRYT;6,53165E+14
32183;Env_11;4;0;168;119566;1;4_1;2021;PRYT;6,10059E+14
32184;Env_11;4;0;169;119634;1;4_1;2021;PRYT;5,14688E+14
32185;Env_11;4;0;170;119589;1;4_1;2021;PRYT;5,17309E+14
32186;Env_11;4;0;171;119939;1;4_1;2021;PRYT;6,27495E+14
32187;Env_11;4;0;172;119895;1;4_1;2021;PRYT;5,70189E+14
